Bathrooms,Bedrooms,Condition,Date,Floors,Grade,Id,Nearest,View,Waterfront,Yr Built,Yr Renovated,Zipcode,Lat,Long,Price,Sqft Above,Sqft Basement,Sqft Living,Sqft Living15,Sqft Lot,Sqft Lot15
1,2,3,2/9/2015,1,6,111000190,Mid_Farthest,0,0,1/1/1937,0,98168,47.4816,-122.322,146000,780,0,780,1670,9750,9750
2.25,3,3,7/1/2014,2,7,112900020,Farthest,0,0,1/1/2001,0,98019,47.7362,-121.967,300000,1660,0,1660,1680,5128,4652
2.5,3,3,9/3/2014,2,7,112900110,Farthest,0,0,1/1/2001,0,98019,47.736,-121.965,345000,1620,0,1620,1620,5992,4644
3.5,5,3,1/14/2015,2,9,114100131,Mid_Nearest,0,0,1/1/2005,0,98028,47.7721,-122.241,559950,2450,0,2450,2310,8193,8193
2.25,2,3,6/27/2014,2,8,114100155,Mid_Nearest,0,0,1/1/1985,0,98028,47.7689,-122.241,355000,1330,0,1330,1390,10838,10310
2.25,3,3,4/30/2015,2,8,114100234,Mid_Nearest,0,0,1/1/1979,0,98028,47.7668,-122.243,402500,2160,0,2160,1720,9540,12593
1.75,3,5,9/22/2014,1,7,114100297,Mid_Nearest,0,0,1/1/1970,0,98028,47.7769,-122.25,400000,1560,0,1560,2230,8456,13109
2.5,4,3,12/3/2014,2,8,114100304,Mid_Nearest,0,0,1/1/2003,0,98028,47.776,-122.246,515000,2800,0,2800,1880,21370,9336
1.5,3,3,3/18/2015,1,7,114100314,Mid_Nearest,0,0,1/1/1960,0,98028,47.7766,-122.248,285000,1170,310,1480,2230,7117,14775
1,3,4,12/12/2014,1,6,114100354,Mid_Nearest,0,0,1/1/1950,0,98028,47.7743,-122.26,249000,1090,0,1090,1910,10296,10296
3,6,3,5/6/2014,1.5,7,114100745,Mid_Nearest,0,0,1/1/1924,0,98028,47.7663,-122.234,475000,3470,0,3470,2120,117612,17100
1,2,3,10/22/2014,1,7,114100758,Mid_Nearest,0,0,1/1/1955,0,98028,47.7642,-122.234,420000,960,0,960,1210,112384,24875
0.75,3,3,7/28/2014,1,6,114100763,Mid_Nearest,0,0,1/1/1941,0,98028,47.7639,-122.234,230000,1040,0,1040,1410,15000,19000
1.5,3,3,4/3/2015,1,7,114100791,Mid_Nearest,0,0,1/1/1963,0,98028,47.7612,-122.234,250000,1170,0,1170,2220,9848,5542
2.5,3,3,12/23/2014,2,8,114101055,Mid_Nearest,0,0,1/1/1993,0,98028,47.7688,-122.238,383000,1720,0,1720,2280,10031,5845
1.5,3,4,8/29/2014,1,7,114101161,Mid_Nearest,0,0,1/1/1949,0,98028,47.7592,-122.23,480000,1220,880,2100,1610,67269,15999
1.75,3,4,6/17/2014,1,7,114101426,Mid_Nearest,0,0,1/1/1976,0,98028,47.7595,-122.23,375000,1160,0,1160,1940,22470,15999
1.75,4,3,4/17/2015,1,6,114101500,Mid_Nearest,0,0,1/1/1918,0,98028,47.7572,-122.228,325000,1370,0,1370,1650,9993,11592
3.5,5,3,4/23/2015,2,9,114101505,Mid_Nearest,0,0,1/1/2001,0,98028,47.757,-122.228,630000,2960,1100,4060,1730,8309,11711
1,3,4,5/28/2014,1.5,7,114101516,Mid_Nearest,0,0,1/1/1927,0,98028,47.7558,-122.229,310000,1430,0,1430,1780,19901,12697
1,3,3,8/21/2014,1,6,114101540,Mid_Nearest,0,0,1/1/1949,0,98028,47.7552,-122.229,415000,1760,260,2020,1780,19210,14469
1.75,3,3,11/14/2014,1,7,114700150,Farthest,0,0,1/1/1975,0,98023,47.2917,-122.366,236000,1560,0,1560,1730,10919,10919
4.25,4,3,5/27/2014,2,7,117000001,Mid_Farthest,0,0,1/1/1940,2003,98116,47.5849,-122.384,540000,1960,0,1960,1920,3565,5750
2.25,4,5,9/19/2014,1.5,7,117000003,Mid_Farthest,0,0,1/1/1923,0,98116,47.5848,-122.384,595000,1300,620,1920,1960,3225,3750
1.75,3,4,3/19/2015,1,7,117000100,Mid_Farthest,0,0,1/1/1909,0,98116,47.5843,-122.385,680000,1080,580,1660,2060,5750,5560
1.75,3,3,2/17/2015,1,7,120059044,Farthest,0,0,1/1/1996,0,98092,47.2558,-122.122,250000,1628,0,1628,1490,286355,216344
3,4,3,12/1/2014,2,9,120069003,Farthest,2,0,1/1/1980,0,98022,47.2527,-121.98,495000,3620,0,3620,2230,403693,148811
2.5,3,3,8/4/2014,2.5,9,120069059,Farthest,0,0,1/1/1990,0,98022,47.2492,-121.975,550000,2920,0,2920,2360,169448,326097
1,2,5,6/24/2014,1,7,121029034,Farthest,4,1,1/1/1947,0,98070,47.3312,-122.503,549000,1159,875,2034,1156,13392,15961
1.5,3,4,8/19/2014,2,6,121039038,Farthest,0,0,1/1/1916,0,98023,47.3302,-122.36,169000,1470,0,1470,1750,18459,16074
2.75,3,3,3/13/2015,1.5,8,121039042,Farthest,3,1,1/1/1918,1962,98023,47.3351,-122.362,425000,3130,480,3610,2630,107386,42126
1.75,3,4,2/6/2015,2,8,121039083,Farthest,4,1,1/1/1970,0,98023,47.3311,-122.375,629000,1120,340,1460,1970,12367,18893
1,3,3,1/9/2015,1,5,121039156,Farthest,2,0,1/1/1943,0,98023,47.3343,-122.362,249000,1030,0,1030,2810,24750,28800
1,4,3,8/8/2014,1,5,121059007,Farthest,0,0,1/1/1968,0,98042,47.3375,-122.123,210000,1200,0,1200,1400,43560,54450
2.75,3,3,3/24/2015,1,7,121059038,Farthest,0,0,1/1/2000,0,98042,47.3414,-122.117,397900,1580,920,2500,2060,35245,153766
2.5,4,3,11/4/2014,2,7,121059147,Farthest,0,0,1/1/1988,0,98042,47.3412,-122.108,392000,2300,0,2300,2300,41167,21765
1.75,3,4,5/8/2015,2,7,122029066,Farthest,0,0,1/1/1975,0,98070,47.4189,-122.499,490000,2020,0,2020,1810,215622,215622
1.5,3,4,12/4/2014,1.5,7,122069107,Farthest,0,0,1/1/1971,0,98038,47.4199,-121.99,427500,1300,600,1900,2080,43186,108028
1,2,3,9/30/2014,1,7,123000110,Mid_Farthest,0,0,1/1/1924,0,98107,47.6733,-122.37,520000,910,0,910,1050,5000,5000
1,4,4,9/4/2014,1.5,6,123039128,Mid_Nearest,0,0,1/1/1948,0,98106,47.5166,-122.361,325000,1400,0,1400,1600,9384,8432
2,3,3,3/19/2015,1,7,123039147,Mid_Farthest,0,0,1/1/1994,0,98146,47.5106,-122.365,464950,2190,0,2190,1640,19800,9719
1,4,4,12/12/2014,1.5,7,123039176,Mid_Farthest,0,0,1/1/1948,0,98146,47.5108,-122.366,399888,1570,800,2370,1640,30200,9719
2,4,3,12/9/2014,1,7,123039207,Mid_Nearest,0,0,1/1/1959,0,98106,47.5145,-122.365,283000,1200,900,2100,1140,8160,8160
1,2,3,7/11/2014,1,6,123039279,Mid_Nearest,0,0,1/1/1942,0,98106,47.515,-122.359,165000,640,0,640,840,7768,7424
2.5,4,2,4/10/2015,2,7,123039313,Mid_Nearest,0,0,1/1/1989,0,98126,47.5153,-122.37,425000,1920,0,1920,1530,9000,10474
1,4,3,6/9/2014,1.5,6,123039333,Mid_Nearest,0,0,1/1/1934,0,98106,47.5151,-122.366,240000,1910,0,1910,1380,16320,9000
1,1,3,6/11/2014,1,5,123039336,Mid_Nearest,0,0,1/1/1939,0,98106,47.5138,-122.364,148000,620,0,620,1180,8261,8244
1,1,3,12/8/2014,1,5,123039336,Mid_Nearest,0,0,1/1/1939,0,98106,47.5138,-122.364,244900,620,0,620,1180,8261,8244
1.75,3,3,4/30/2015,1,7,123039346,Mid_Farthest,0,0,1/1/1994,0,98146,47.5114,-122.361,335000,1260,0,1260,1540,17000,7213
1,2,3,5/21/2014,1,6,123039364,Mid_Nearest,0,0,1/1/1949,0,98106,47.515,-122.362,300000,970,0,970,1570,13700,10880
2.75,4,3,8/20/2014,1,8,123039376,Mid_Farthest,0,0,1/1/2014,0,98146,47.5117,-122.365,535000,2360,0,2360,1440,15100,13346
1,3,4,4/28/2015,1,7,123039420,Mid_Farthest,0,0,1/1/1952,0,98146,47.5063,-122.369,309000,1300,0,1300,1740,7200,7100
2,2,5,7/10/2014,1,6,123039424,Mid_Farthest,0,0,1/1/1940,0,98146,47.5073,-122.372,303000,970,0,970,1850,9750,9000
2.25,4,3,7/8/2014,1,8,123039570,Mid_Farthest,0,0,1/1/1977,0,98146,47.5033,-122.372,485000,1370,530,1900,2030,7200,8008
1,2,3,7/1/2014,1,5,123039604,Mid_Nearest,0,0,1/1/1937,0,98106,47.514,-122.359,102500,820,0,820,780,4320,7424
2.25,3,3,10/22/2014,1,7,123039626,Mid_Farthest,0,0,1/1/1974,0,98146,47.5102,-122.364,295000,900,430,1330,1380,7200,9570
1.75,3,3,9/9/2014,1,7,123039633,Mid_Nearest,0,0,1/1/1979,0,98126,47.5137,-122.37,359950,1040,530,1570,1280,6975,7813
2.5,3,3,5/1/2015,1,7,123039642,Mid_Farthest,0,0,1/1/1981,0,98146,47.5031,-122.372,540000,1320,650,1970,2030,14876,8008
2.25,3,4,4/23/2015,1,7,123059042,Mid_Farthest,0,0,1/1/1976,0,98059,47.5041,-122.102,530000,1330,860,2190,2550,220414,175982
2.25,4,4,3/26/2015,2,8,123059046,Mid_Farthest,0,0,1/1/1978,0,98059,47.505,-122.11,471000,2410,1000,3410,2870,57063,145490
2,3,3,7/8/2014,2,8,123059071,Mid_Farthest,2,0,1/1/1998,0,98059,47.5157,-122.107,440000,1860,0,1860,2500,217800,217800
3.25,4,3,5/2/2014,1,9,123059127,Mid_Farthest,0,0,1/1/2007,0,98059,47.5133,-122.11,625000,1560,1170,2730,2730,54014,111274
1,2,3,11/24/2014,1,7,123079023,Farthest,0,0,1/1/1991,0,98065,47.513,-121.857,356000,1010,420,1430,2300,365904,253519
1,4,5,7/1/2014,1.5,7,124000160,Mid_Farthest,0,0,1/1/1911,0,98107,47.6606,-122.365,563000,1410,0,1410,1040,3376,3600
1.75,3,4,5/5/2014,1,8,124069032,Mid_Farthest,0,0,1/1/1976,1992,98075,47.5929,-121.989,600000,1670,0,1670,2330,39639,30492
1,2,3,9/24/2014,1.5,7,125039021,Mid_Farthest,0,0,1/1/1920,0,98117,47.6815,-122.359,575000,880,350,1230,1710,2726,3750
1.75,3,3,6/11/2014,1,7,125039025,Mid_Farthest,0,0,1/1/1927,0,98117,47.6817,-122.36,530000,1050,500,1550,1560,3680,4000
4.5,6,3,7/22/2014,2,8,125059138,Mid_Nearest,0,0,1/1/1980,0,98052,47.6795,-122.104,510000,3300,0,3300,2470,7561,7561
4.5,6,3,7/22/2014,2,8,125059178,Mid_Nearest,0,0,1/1/1980,0,98052,47.6796,-122.104,510000,3300,0,3300,2470,7480,7561
4.5,6,3,7/23/2014,2,8,125059179,Mid_Nearest,0,0,1/1/1980,0,98052,47.6798,-122.104,510000,3300,0,3300,2470,7200,7561
3.75,4,3,11/25/2014,2,11,125069038,Mid_Farthest,3,0,1/1/1997,0,98053,47.6795,-121.991,2140000,4360,790,5150,2500,453895,215186
1,2,4,12/3/2014,1,6,126039213,Mid_Farthest,0,0,1/1/1909,0,98177,47.7673,-122.367,365500,1140,0,1140,2110,15624,15493
1.5,4,4,7/9/2014,1.5,7,126039252,Mid_Farthest,0,0,1/1/1950,0,98177,47.7656,-122.358,415000,1840,0,1840,1690,11367,9800
2,3,3,9/4/2014,2,7,126039256,Mid_Farthest,0,0,1/1/1977,2006,98177,47.777,-122.362,434900,1520,0,1520,1860,5040,8710
1,1,3,10/13/2014,1,5,126039305,Mid_Farthest,0,0,1/1/1961,0,98177,47.7739,-122.358,345000,540,0,540,1840,10125,10125
1.75,5,4,2/24/2015,1,7,126039323,Mid_Farthest,0,0,1/1/1954,0,98177,47.7767,-122.365,417500,1360,700,2060,2060,10911,9688
2.75,4,4,5/8/2015,1,8,126039394,Mid_Farthest,0,0,1/1/1950,0,98177,47.7771,-122.362,525000,2300,0,2300,2000,26650,9879
2.5,5,3,7/10/2014,1,8,126039413,Mid_Farthest,0,0,1/1/1960,0,98177,47.7708,-122.362,469000,1790,900,2690,2670,11745,7905
2.5,4,3,1/14/2015,2,9,126039467,Mid_Farthest,0,0,1/1/2008,0,98177,47.7747,-122.366,700000,3040,0,3040,2360,7200,8245
2.25,4,3,3/26/2015,1,7,126039599,Mid_Farthest,0,0,1/1/1979,0,98177,47.7717,-122.376,475000,1230,570,1800,2260,7200,7498
1.75,3,3,11/4/2014,1,7,126049100,Mid_Nearest,0,0,1/1/1954,0,98028,47.7754,-122.233,398000,1830,0,1830,1860,27468,10180
2.25,4,3,6/19/2014,1,7,126049167,Mid_Nearest,0,0,1/1/1963,0,98028,47.7627,-122.245,380000,1090,1060,2150,2150,20181,10480
1.75,3,3,8/28/2014,1,7,126049169,Mid_Nearest,0,0,1/1/1967,0,98028,47.7663,-122.228,450000,1540,0,1540,3790,61419,8529
1.75,3,3,6/4/2014,1,7,126049217,Mid_Nearest,0,0,1/1/1986,0,98028,47.7655,-122.244,400000,1530,0,1530,2100,10731,12593
3,3,3,5/16/2014,1,8,126049231,Mid_Nearest,0,0,1/1/2010,0,98028,47.7651,-122.246,445000,1970,0,1970,2150,24318,14695
3,5,3,1/15/2015,1,7,126059005,Mid_Nearest,0,0,1/1/1971,0,98072,47.7726,-122.111,547000,1160,1040,2200,2300,103237,103237
2.25,4,4,1/8/2015,2,8,126059018,Mid_Nearest,0,0,1/1/1964,0,98072,47.762,-122.11,395000,1780,0,1780,2070,10748,37680
2.5,4,4,3/16/2015,1,9,126059019,Mid_Nearest,0,0,1/1/1978,0,98072,47.7648,-122.112,799000,1910,1260,3170,2590,94855,65340
1,4,4,4/2/2015,1.5,6,126059021,Mid_Nearest,0,0,1/1/1922,0,98072,47.7617,-122.11,200000,1020,0,1020,2250,42966,37680
3.5,3,3,10/23/2014,2,8,126059097,Mid_Nearest,0,0,1/1/1948,1990,98072,47.7717,-122.112,775000,2690,0,2690,2300,104544,81698
1.75,3,4,8/6/2014,1,7,126059225,Mid_Farthest,0,0,1/1/1979,0,98077,47.7716,-122.101,525000,1350,950,2300,2320,43560,57000
1.75,3,4,11/19/2014,1,8,126059242,Mid_Nearest,0,0,1/1/1980,0,98072,47.7662,-122.114,550000,1410,470,1880,2340,45738,38556
2.25,3,3,11/30/2014,1,9,126059310,Mid_Nearest,0,0,1/1/2005,0,98072,47.7635,-122.112,1000000,3040,0,3040,2070,52302,38600
1.75,4,5,4/1/2015,1,6,127100005,Mid_Nearest,0,0,1/1/1950,0,98133,47.7744,-122.338,377000,900,900,1800,1770,8385,8385
2.5,4,3,5/8/2014,2,7,128500260,Farthest,0,0,1/1/2002,0,98001,47.2796,-122.247,262000,2020,0,2020,1940,6236,5076
2.75,4,3,8/6/2014,1,8,130000175,Nearest,0,0,1/1/1962,0,98115,47.7004,-122.287,655000,1580,1580,3160,2050,8197,8197
1,2,3,9/16/2014,1,6,133000070,Mid_Farthest,0,0,1/1/1943,0,98168,47.5136,-122.316,179900,680,0,680,1240,6400,7800
1,3,3,6/23/2014,1.5,7,133000127,Mid_Farthest,0,0,1/1/1928,0,98168,47.5136,-122.313,265000,1620,0,1620,2070,9450,11970
1.75,4,4,11/20/2014,2,7,133000135,Mid_Farthest,0,0,1/1/1929,0,98168,47.5131,-122.313,290000,1870,120,1990,1710,18900,12400
2.5,5,3,12/1/2014,2,7,133000271,Mid_Farthest,0,0,1/1/2014,0,98168,47.5123,-122.316,355000,2540,0,2540,1400,5100,9440
2.5,2,3,3/25/2015,3,8,136000220,Mid_Farthest,1,0,1/1/1994,0,98116,47.5788,-122.396,593000,1810,190,2000,1970,2500,5650
2.5,3,3,4/28/2015,2,7,139000185,Mid_Farthest,4,0,1/1/1945,0,98116,47.5865,-122.397,800000,2100,0,2100,2100,4440,6000
2.75,4,5,5/7/2014,2,8,142000165,Mid_Farthest,0,0,1/1/1949,0,98116,47.5656,-122.4,749950,1960,640,2600,1990,6050,6050
1.75,3,4,8/22/2014,1,8,142000175,Mid_Farthest,0,0,1/1/1950,0,98116,47.5658,-122.4,625000,1250,990,2240,1720,6050,6050
1.5,3,3,6/2/2014,1.5,7,148000035,Mid_Farthest,1,0,1/1/1910,0,98116,47.5768,-122.403,544000,1790,0,1790,1960,8203,6047
2.5,2,3,8/18/2014,2,9,148000072,Mid_Farthest,0,0,1/1/2011,0,98116,47.5779,-122.409,600000,1530,300,1830,1800,1988,2467
2.5,2,3,6/19/2014,2,9,148000375,Mid_Farthest,0,0,1/1/2004,0,98116,47.5747,-122.414,945000,2540,0,2540,1330,7089,7089
1,2,3,8/18/2014,1,6,148000440,Mid_Farthest,0,0,1/1/1911,1940,98116,47.5754,-122.414,313300,970,0,970,1180,4800,5900
1,2,4,5/30/2014,1,6,148000450,Mid_Farthest,0,0,1/1/1911,1955,98116,47.5756,-122.414,399000,940,0,940,980,4800,5900
3.25,4,3,5/28/2014,1,11,148000475,Mid_Farthest,4,0,1/1/2005,0,98116,47.5744,-122.406,1400000,2520,2180,4700,2240,9160,8700
2.75,4,4,7/31/2014,1.5,7,148000590,Mid_Farthest,2,0,1/1/1941,0,98116,47.5731,-122.408,725000,1640,800,2440,2170,7042,7900
1.75,3,3,10/27/2014,1,7,148000680,Mid_Farthest,0,0,1/1/1941,1996,98116,47.5734,-122.412,530000,960,700,1660,1510,4800,4800
3.5,4,3,3/5/2015,2,9,148000705,Mid_Farthest,0,0,1/1/1922,2007,98116,47.5732,-122.411,900000,2030,1040,3070,1780,4440,4800
2.5,3,3,2/6/2015,2,9,151000075,Mid_Farthest,0,0,1/1/2014,0,98116,47.5762,-122.415,856000,2160,0,2160,1500,3920,4920
2,4,3,11/18/2014,1.5,7,161000120,Nearest,1,0,1/1/1910,0,98144,47.5876,-122.292,650000,1730,1120,2850,2450,4497,6000
2,5,4,10/20/2014,1,7,162500015,Mid_Nearest,0,0,1/1/1961,0,98133,47.7671,-122.334,362500,1270,1060,2330,1550,8586,8287
1,3,4,12/5/2014,1,7,162500030,Mid_Nearest,0,0,1/1/1957,0,98133,47.7675,-122.334,324000,1160,0,1160,1620,7202,8598
2.5,4,3,7/2/2014,2,8,163000010,Farthest,0,0,1/1/2003,0,98042,47.3531,-122.147,330000,2105,0,2105,1930,6093,8022
1,3,3,9/8/2014,1,7,164000174,Mid_Nearest,0,0,1/1/1957,0,98133,47.7304,-122.352,300000,1010,0,1010,1480,6300,7480
2.5,4,3,6/12/2014,2,7,164000237,Mid_Nearest,0,0,1/1/2003,0,98133,47.729,-122.35,495000,2140,0,2140,2080,7245,7875
3.25,4,3,5/21/2014,2,9,164000261,Mid_Nearest,0,0,1/1/2006,0,98133,47.7294,-122.352,700000,2780,0,2780,1000,7875,7500
1,2,4,10/16/2014,1,7,164000267,Mid_Nearest,0,0,1/1/1947,0,98133,47.7294,-122.352,311300,1000,0,1000,1100,7228,7228
1,3,3,9/5/2014,1.5,7,164000271,Mid_Nearest,0,0,1/1/1946,0,98133,47.7294,-122.353,340000,980,0,980,1070,7228,7228
1.5,4,3,4/21/2015,1,7,164000361,Mid_Nearest,0,0,1/1/1968,0,98133,47.7273,-122.351,799000,1500,310,1810,860,6583,8670
3.5,5,3,10/8/2014,2,9,170000060,Mid_Farthest,0,0,1/1/2014,0,98107,47.6607,-122.362,1200000,2650,1250,3900,1190,4400,4400
2.75,5,4,3/24/2015,1.5,8,170000215,Mid_Farthest,0,0,1/1/1913,0,98107,47.6612,-122.363,752500,1710,1010,2720,1670,4680,4800
1,3,4,8/25/2014,1.5,6,173000025,Mid_Nearest,0,0,1/1/1942,0,98133,47.7298,-122.355,316000,1130,0,1130,1350,7200,1358
3,3,3,10/7/2014,3,8,173000036,Mid_Nearest,0,0,1/1/2009,0,98133,47.7302,-122.355,327000,1370,0,1370,1399,1001,1151
1.75,3,3,7/22/2014,2,7,173000140,Mid_Nearest,0,0,1/1/1944,1978,98133,47.7289,-122.353,487000,1770,0,1770,1680,10125,9825
1,2,5,8/26/2014,1,6,179000100,Mid_Farthest,0,0,1/1/1922,0,98168,47.4927,-122.28,174000,600,0,600,1470,4854,5000
2.5,4,3,3/25/2015,2,7,179000240,Mid_Nearest,0,0,1/1/2003,0,98178,47.494,-122.279,290500,1680,0,1680,1420,3000,5500
1.5,3,3,11/5/2014,1,6,179000350,Mid_Nearest,0,0,1/1/1943,0,98178,47.4925,-122.278,194000,1010,0,1010,980,5000,5000
1.75,3,3,10/24/2014,1,7,179000505,Mid_Nearest,0,0,1/1/1961,0,98178,47.4932,-122.278,257000,1200,600,1800,980,9000,6000
2.5,3,3,5/8/2014,2,7,179001046,Mid_Nearest,0,0,1/1/2002,0,98178,47.4933,-122.275,229000,1190,0,1190,1190,3000,3000
1,3,3,1/5/2015,1,5,179001101,Mid_Nearest,0,0,1/1/1943,0,98178,47.494,-122.275,135000,840,0,840,1010,3000,6000
1.75,3,3,10/24/2014,1,5,179001425,Mid_Nearest,0,0,1/1/1931,2014,98178,47.4928,-122.274,230000,710,710,1420,1960,3000,5000
3.25,4,3,11/7/2014,2,8,179001455,Mid_Nearest,0,0,1/1/2008,0,98178,47.4925,-122.273,445000,3450,0,3450,1420,5000,5000
1,3,3,11/13/2014,1,6,179003055,Mid_Nearest,0,0,1/1/1905,1989,98178,47.4921,-122.275,210000,1200,0,1200,1010,7500,7000
2,5,4,3/25/2015,1.5,7,182000350,Mid_Nearest,0,0,1/1/1936,0,98178,47.4891,-122.263,287500,1620,400,2020,1270,67953,13198
2,4,5,2/23/2015,1,6,185000118,Mid_Nearest,0,0,1/1/1946,0,98178,47.495,-122.266,212000,980,900,1880,1670,7500,14350
1,3,3,10/15/2014,1,7,185000161,Mid_Nearest,0,0,1/1/1957,0,98178,47.4932,-122.263,261000,1060,720,1780,1450,7800,7800
2,4,5,7/3/2014,2,9,191100045,Nearest,0,0,1/1/1968,0,98040,47.5639,-122.217,940000,2490,0,2490,2770,9525,9525
2.5,4,5,3/16/2015,2,8,191100140,Nearest,0,0,1/1/1967,0,98040,47.5645,-122.219,1060000,2250,0,2250,2660,10160,10125
3.5,4,5,6/3/2014,1.5,8,191100235,Nearest,0,0,1/1/1985,0,98040,47.5651,-122.22,1300000,2790,0,2790,2570,10125,10125
2.25,4,3,3/20/2015,1,8,191100250,Nearest,0,0,1/1/1961,0,98040,47.5651,-122.221,750000,1080,1080,2160,2780,9525,9525
3.5,4,3,9/26/2014,2,10,191100275,Nearest,0,0,1/1/1999,0,98040,47.5641,-122.221,1350000,3500,0,3500,2630,9525,9525
3.25,4,3,4/21/2015,2,10,191100405,Nearest,0,0,1/1/2007,0,98040,47.5653,-122.223,1580000,3410,0,3410,2290,10125,10125
2.75,3,3,6/20/2014,2,8,191100410,Nearest,0,0,1/1/1960,2012,98040,47.5651,-122.223,970500,2470,0,2470,2290,10125,10125
3.75,5,3,9/26/2014,2,10,191100435,Nearest,0,0,1/1/2014,0,98040,47.5639,-122.223,1600000,3570,0,3570,1760,10125,10125
1,2,3,4/13/2015,1,7,191100665,Nearest,0,0,1/1/1959,0,98040,47.5627,-122.221,630000,1050,0,1050,2400,8382,9525
3.75,4,3,5/27/2014,2.5,10,191100672,Nearest,0,0,1/1/1997,0,98040,47.5623,-122.221,1380000,3160,0,3160,2400,9525,9525
2.25,5,4,8/11/2014,2,9,191100810,Nearest,0,0,1/1/1968,0,98040,47.5633,-122.218,870000,2910,0,2910,2740,9525,9525
2.5,4,4,8/5/2014,2.5,9,191100870,Nearest,0,0,1/1/1974,0,98040,47.5631,-122.219,838400,2620,0,2620,2580,9525,9525
1.5,3,4,12/11/2014,1,8,191101015,Nearest,0,0,1/1/1959,0,98040,47.5607,-122.217,830000,1220,620,1840,2320,10125,10160
1.75,3,4,5/20/2014,1,7,192000120,Mid_Nearest,0,0,1/1/1965,0,98056,47.513,-122.185,320000,1480,0,1480,1430,7225,7201
2.75,3,3,5/21/2014,2,9,192300020,Farthest,0,0,1/1/1998,0,98045,47.4347,-121.417,525000,1510,590,2100,2240,10362,11842
1.5,3,3,3/10/2015,1,7,192450180,Farthest,0,0,1/1/1985,0,98045,47.4752,-121.757,335000,840,300,1140,1200,15890,15247
1.5,3,3,8/21/2014,1,7,192450200,Farthest,0,0,1/1/1985,0,98045,47.4755,-121.758,319900,840,300,1140,1200,20383,15625
1.5,3,3,9/19/2014,1,7,192450300,Farthest,0,0,1/1/1985,0,98045,47.4752,-121.755,309950,1200,0,1200,1210,15606,15606
1.75,3,3,7/15/2014,1,7,192460060,Farthest,0,0,1/1/1985,0,98045,47.476,-121.755,330000,1510,0,1510,1470,15744,15744
1.75,3,3,3/24/2015,1,7,192460310,Farthest,0,0,1/1/1986,0,98045,47.4761,-121.758,269900,1140,0,1140,1150,22267,15625
2.5,4,4,6/26/2014,1,7,192600100,Mid_Nearest,0,0,1/1/1976,0,98155,47.7754,-122.276,440000,1390,770,2160,2190,7826,9900
2.5,3,5,2/13/2015,1,6,192700080,Farthest,0,0,1/1/1917,0,98022,47.2032,-121.964,312000,2070,0,2070,1350,25710,17998
1.75,3,3,11/26/2014,1,6,193300120,Farthest,0,0,1/1/1987,0,98042,47.37,-122.151,192000,1240,0,1240,1240,10361,8834
1.75,3,3,10/23/2014,1,6,193300140,Farthest,0,0,1/1/1987,0,98042,47.3705,-122.15,240000,1240,0,1240,1240,10956,8137
1.75,3,4,6/19/2014,1,7,193600200,Mid_Nearest,0,0,1/1/1968,0,98052,47.6849,-122.117,440000,1170,0,1170,1870,8740,8448
2.75,4,5,3/12/2015,1.5,8,194000145,Mid_Farthest,0,0,1/1/1909,0,98116,47.5651,-122.391,745000,2070,340,2410,1960,5650,5650
2,3,5,9/4/2014,1,7,194000505,Mid_Farthest,2,0,1/1/1940,0,98116,47.5664,-122.389,651000,970,970,1940,1730,6440,4640
1,2,3,4/9/2015,1,7,194000565,Mid_Farthest,2,0,1/1/1915,0,98116,47.5659,-122.389,505000,1000,0,1000,1940,4640,5800
1,4,3,10/14/2014,1.5,7,194000575,Mid_Farthest,2,0,1/1/1914,0,98116,47.5658,-122.389,455000,1340,0,1340,1900,5800,5800
2.5,3,3,7/1/2014,2,8,200300210,Mid_Nearest,0,0,1/1/1994,0,98028,47.7372,-122.223,515000,2010,0,2010,1970,7200,7202
2.75,3,3,6/2/2014,1,9,200350070,Mid_Nearest,0,0,1/1/2004,0,98072,47.7648,-122.164,559900,1860,1070,2930,2580,5569,11045
2.5,5,3,7/10/2014,1,9,200480020,Nearest,0,0,1/1/2007,0,98033,47.6765,-122.175,770000,1610,1390,3000,2700,7912,7205
2.5,3,3,5/6/2015,2,8,200500410,Mid_Nearest,0,0,1/1/1989,0,98011,47.7371,-122.215,575000,1960,0,1960,2520,9535,9206
2.5,3,3,6/11/2014,2,9,200500610,Mid_Nearest,0,0,1/1/1988,0,98011,47.7387,-122.217,571000,2600,0,2600,2660,7465,7683
2.5,3,3,7/15/2014,2,9,200500680,Mid_Nearest,0,0,1/1/1988,0,98011,47.7378,-122.218,557500,2620,0,2620,2560,11056,8688
2.5,3,3,6/12/2014,2,9,200500700,Mid_Nearest,0,0,1/1/1988,0,98011,47.7374,-122.219,531000,2120,0,2120,2490,9736,8763
2.5,3,3,12/31/2014,2,9,200510060,Mid_Nearest,3,0,1/1/1989,0,98011,47.7408,-122.216,605000,2570,0,2570,2490,9487,9898
2.5,3,3,8/1/2014,2,9,200520080,Mid_Nearest,0,0,1/1/1991,0,98011,47.7383,-122.22,595000,2660,0,2660,2590,10637,8637
2.5,4,3,7/1/2014,2,9,200520120,Mid_Nearest,0,0,1/1/1991,0,98011,47.738,-122.221,570000,2590,0,2590,2660,8483,8717
2.25,4,4,8/12/2014,2,8,200800200,Mid_Nearest,0,0,1/1/1984,0,98052,47.7234,-122.107,595000,2050,0,2050,2010,8372,8037
